method,model,layer_name,plane,entry_number,reason,mass_token,weight_file,input_file,n_pixels,adc_lo,adc_hi,occlusion_size,stride,normalize_for_png,saved_npy_is_raw,base_signal_score,base_background_score,active_threshold,active_frac,topk_frac,overlap_topk_signal,overlap_topk_background,has_mask_diagnostics,has_attr_adc_correlation,has_curves,has_pixel_need,occlusion_attribution,occlusion_patch_halfwidth,signal_n_total,signal_n_active,signal_use_abs_rank,signal_active_abs_mass_frac,signal_attr_min_on_active,signal_attr_max_on_active,signal_attr_mean_on_active,signal_attr_median_on_active,signal_attr_q90_on_active,signal_attr_q95_on_active,signal_attr_q99_on_active,signal_attr_q999_on_active,signal_active_pos_frac,signal_active_neg_frac,signal_active_zero_frac,background_n_total,background_n_active,background_use_abs_rank,background_active_abs_mass_frac,background_attr_min_on_active,background_attr_max_on_active,background_attr_mean_on_active,background_attr_median_on_active,background_attr_q90_on_active,background_attr_q95_on_active,background_attr_q99_on_active,background_attr_q999_on_active,background_active_pos_frac,background_active_neg_frac,background_active_zero_frac,signal_adc_pearson_r,signal_adc_pearson_p,signal_adc_spearman_r,signal_adc_spearman_p,signal_adc_n,background_adc_pearson_r,background_adc_pearson_p,background_adc_spearman_r,background_adc_spearman_p,background_adc_n,auc_deletion_signal,auc_deletion_background,auc_insertion_signal,auc_insertion_background,auc_random_deletion_signal,auc_random_deletion_background,auc_random_insertion_signal,auc_random_insertion_background,auc_insertion_signal_adv,auc_insertion_background_adv,auc_deletion_signal_adv,auc_deletion_background_adv,ins_signal_frac_to_50%,ins_signal_frac_to_90%,ins_signal_frac_to_95%,del_signal_frac_to_90%,del_signal_frac_to_50%,del_signal_frac_to_10%,ins_signal_pixels_to_50%,ins_signal_pixels_to_90%,ins_signal_pixels_to_95%,del_signal_pixels_to_90%,del_signal_pixels_to_50%,del_signal_pixels_to_10%,ins_background_frac_to_50%,ins_background_frac_to_90%,ins_background_frac_to_95%,del_background_frac_to_90%,del_background_frac_to_50%,del_background_frac_to_10%,ins_background_pixels_to_50%,ins_background_pixels_to_90%,ins_background_pixels_to_95%,del_background_pixels_to_90%,del_background_pixels_to_50%,del_background_pixels_to_10%,curves_attr_used,meta_path
occlusion,resnet34_gn,,0,6850,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,4513,10.0,500.0,4,1,False,True,0.003557093208655715,0.9964027404785156,0.0,0.017215728759765625,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,4513,True,1.0,0.0,0.0010634928476065397,5.689144111615035e-05,3.84356826543808e-05,0.00011603906750679016,0.00016329204663634295,0.00036008493043482304,0.000590665331110359,0.4008420119654332,0.5980500775537336,0.0011079104808331486,262144,4513,True,1.0,0.0,0.0010726451873779297,5.756271353006733e-05,3.88026237487793e-05,0.00011801719665527344,0.00016582012176513672,0.00036525726318359375,0.000598375797271729,0.5962774207844006,0.4019499224462663,0.0017726567693330379,0.011353719048202038,0.4457353509317964,0.005968296524819204,0.6885409502034439,4513,0.011142936535179615,0.45422622171046523,0.0055685975219122155,0.7084107619299127,4513,0.31937962657539176,0.6773295879364014,0.01307668174849823,0.9868044376373292,0.013100728148128835,0.9867911577224732,0.012881098676007242,0.9870080411434173,0.00019558307249098808,-0.00020360350608816802,-0.3062788984272629,0.30946156978607176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_6850__nu_overlay_meta_4.txt
occlusion,resnet34_gn,,0,6850,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,4513,10.0,500.0,8,1,False,True,0.003557093208655715,0.9964027404785156,0.0,0.017215728759765625,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,4513,True,1.0000000790337336,0.0,0.003494878998026252,8.355497462856989e-05,6.220140494406223e-05,0.00015990831889212132,0.00020964695140719396,0.0004366546776145702,0.0007765714023263043,0.4121426988699313,0.5851983159760691,0.002658985153999557,262144,4513,True,1.0,0.0,0.003532230854034424,8.453617279793189e-05,6.318092346191406e-05,0.00016208887100219735,0.00021284818649291992,0.0004444718360900879,0.0007840695381165325,0.5856414801684023,0.4112563704852648,0.0031021493463328164,-0.0018925145268440247,0.8988569955989811,0.008554534435172043,0.5656056629244495,4513,-0.0018977215513586998,0.8985845282672411,0.008618204207976508,0.5627163358463413,4513,0.22559796980349345,0.7720848977565765,0.013068053137976677,0.9868134498596193,0.013100728148128835,0.9867911577224732,0.012881098676007242,0.9870080411434173,0.00018695446196943452,-0.00019459128379806234,-0.2124972416553646,0.21470625996589665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.4,26214.4,26214.4,26214.4,26214.4,26214.4,104857.6,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_6850__nu_overlay_meta_8.txt
occlusion,resnet34_gn,,0,705,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,4916,10.0,500.0,16,1,False,True,0.007933376356959343,0.991959273815155,0.0,0.0187530517578125,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,4916,True,1.000000104989941,0.0,0.0051123714074492455,0.0018477388508913416,0.001629717880859971,0.004190448438748717,0.004504957469180226,0.004797095293179156,0.0050686757592484505,0.8661513425549227,0.12672904800650936,0.007119609438567941,262144,4916,True,1.0000002068455107,0.0,0.005189061164855957,0.0018757380320833794,0.0016528069972991943,0.004254192113876343,0.0045761168003082275,0.0048692554235458384,0.0051455155014991875,0.12713588283157037,0.8653376729048007,0.007526444263628967,0.6982323527336121,0.0,0.6307407725097035,0.0,4916,0.698132336139679,0.0,0.6307094606235168,0.0,4916,0.02325026961043477,0.9766023427248002,0.0168716668151319,0.9829494923353196,0.012921515118796377,0.986957749724388,0.012947271612938493,0.9869331389665604,0.003924395202193407,-0.003983646631240845,-0.010328754491638392,0.010355406999587813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,26214.4,26214.4,26214.4,262144.0,262144.0,262144.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_705__dirt_meta_16.txt
occlusion,resnet34_gn,,0,705,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,4916,10.0,500.0,2,1,False,True,0.00793265551328659,0.9919599890708923,0.0,0.0187530517578125,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,4916,True,1.0000000907494049,0.0,0.0012077176943421364,0.00013360553835969544,6.676651537418365e-05,0.0003814899828284979,0.0004924631211906672,0.000726324948482216,0.0010614136490039654,0.6873474369406021,0.31204231082180633,0.0006102522375915378,262144,4916,True,1.0,0.0,0.0012347102165222168,0.00013570229244775362,6.794929504394531e-05,0.0003877878189086914,0.0005012750625610352,0.0007364541292190558,0.0010845199227333116,0.31183889340927584,0.6865337672904801,0.0016273393002441008,0.7436144948005676,0.0,0.5228606149947413,0.0,4916,0.7430641651153564,0.0,0.5227340540972307,0.0,4916,0.10826206691563128,0.8908270567655563,0.01715440861880779,0.9826628595590592,0.012921536178328094,0.9869577378034592,0.012947088340297343,0.9869333297014237,0.004207320278510446,-0.00427047014236448,-0.09534053073730318,0.0961306810379029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.5,0.5,26214.4,26214.4,26214.4,131072.0,131072.0,131072.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_705__dirt_meta_2.txt
occlusion,resnet34_gn,,0,705,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,4916,10.0,500.0,4,1,False,True,0.007933376356959343,0.991959273815155,0.0,0.0187530517578125,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,4916,True,1.0,0.0,0.0020515108481049538,0.00028582810548545627,0.0001371554099023342,0.0008803869131952524,0.0011263462947681546,0.0013850965537130838,0.0015928010502830154,0.7213181448331977,0.27705451586655816,0.0016273393002441008,262144,4916,True,1.0,0.0,0.0020813941955566406,0.00029027788157963576,0.00013953447341918945,0.0008940696716308594,0.001144498586654663,0.001406142115592957,0.0016164398193359384,0.27827502034174123,0.7196908055329536,0.0020341741253051262,0.8294063806533813,0.0,0.6097461666297446,0.0,4916,0.8294521570205688,0.0,0.6095890250954993,0.0,4916,0.10823091203346849,0.890857383608818,0.017153943050652744,0.9826633125543596,0.012921515118796377,0.986957749724388,0.012947271612938493,0.9869331389665604,0.004206671437714251,-0.004269826412200861,-0.0953093969146721,0.09610036611556994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.5,0.5,26214.4,26214.4,26214.4,131072.0,131072.0,131072.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_705__dirt_meta_4.txt
occlusion,resnet34_gn,,0,705,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,4916,10.0,500.0,8,1,False,True,0.00793265551328659,0.9919599890708923,0.0,0.0187530517578125,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,4916,True,1.0,0.0,0.003231376875191927,0.0007020951102073232,0.00031552044674754143,0.0019835468847304583,0.002524037496186793,0.0028818598017096545,0.0030746990791522015,0.7923108218063466,0.20402766476810416,0.003661513425549227,262144,4916,True,1.0,0.0,0.0032783150672912598,0.000712797191203174,0.00032001733779907227,0.002013683319091797,0.0025589466094970703,0.0029222726821899444,0.003119126856327063,0.2032139951179821,0.7927176566314077,0.0040683482506102524,0.8077846169471741,0.0,0.629802463350836,0.0,4916,0.8079092502593994,0.0,0.6299464987503169,0.0,4916,0.022698292508721348,0.9771508663892746,0.01721180332824588,0.9826047867536546,0.012921536178328094,0.9869577378034592,0.012947088340297343,0.9869333297014237,0.0042647149879485365,-0.004328542947769076,-0.009776756330393254,0.00980687141418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,26214.4,26214.4,26214.4,262144.0,262144.0,262144.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_705__dirt_meta_8.txt
occlusion,resnet34_gn,,0,7988,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,2650,10.0,500.0,16,1,False,True,0.003008136060088873,0.996966540813446,0.0,0.01010894775390625,0.01,0.9721480351011065,0.9721480351011065,True,True,True,True,delta_prob,16,262144,2650,True,0.9999999385206267,0.0,0.0016302014701068401,0.0001829257225266324,0.00012073596008121967,0.00044432508293539274,0.0005549886263906955,0.0010539684444665909,0.0016302014701068401,0.599622641509434,0.3618867924528302,0.038490566037735846,262144,2650,True,1.0,0.0,0.0016499161720275879,0.00018482460165923496,0.00012221932411193848,0.00044733285903930664,0.0005589723587036133,0.00105971097946167,0.0016499161720275879,0.36377358490566036,0.5977358490566038,0.038490566037735846,-0.04165197163820267,0.03202608417360008,0.0011188660132262418,0.9540911490268089,2650,-0.041215866804122925,0.03386977836724936,0.0017802638938022757,0.9270146377145736,2650,0.0697617373196408,0.9296407788991928,0.013809081562794746,0.9860743314027786,0.012896492844447492,0.9870014876127243,0.012426084629260002,0.9874733060598373,0.0013829969335347435,-0.001398974657058738,-0.05686524447519331,0.057360708713531494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7000000000000001,0.7000000000000001,0.7000000000000001,26214.4,26214.4,26214.4,183500.80000000002,183500.80000000002,183500.80000000002,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_7988__nu_overlay_meta_16.txt
occlusion,resnet34_gn,,0,7988,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,2650,10.0,500.0,2,1,False,True,0.003008094383403659,0.996966540813446,0.0,0.01010894775390625,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,2650,True,0.9999998938214263,0.0,0.0019738252740353346,0.00010591740359745499,4.156364593654871e-05,0.00022209109738469124,0.00038490563165396107,0.0014839371293782916,0.0019197768997401,0.6328301886792452,0.3611320754716981,0.0060377358490566035,262144,2650,True,1.0,0.0,0.0019893646240234375,0.00010690268480552818,4.2438507080078125e-05,0.00022325515747070304,0.00038641691207885417,0.0014955991506576264,0.0019331574440002441,0.3611320754716981,0.6324528301886793,0.006415094339622641,0.00228828564286232,0.9062703707605778,0.0691599381275189,0.0003669028649554639,2650,0.0017385650426149368,0.9287202409961016,0.06806246393265979,0.0004546510676547813,2650,0.09385601714020594,0.905103811621666,0.01256583865033463,0.9873284488916396,0.01289649262325838,0.9870014756917953,0.012426111369859428,0.9874732583761214,0.0001397272804752013,-0.00014480948448181152,-0.08095952451694756,0.08189766407012933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.7000000000000001,0.7000000000000001,26214.4,26214.4,26214.4,26214.4,183500.80000000002,183500.80000000002,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_7988__nu_overlay_meta_2.txt
occlusion,resnet34_gn,,0,7988,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,2650,10.0,500.0,4,1,False,True,0.003008136060088873,0.996966540813446,0.0,0.01010894775390625,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,2650,True,1.0000001774649663,0.0,0.0021410067565739155,0.00012674231231564058,5.6316726841032505e-05,0.0002453161869198084,0.0004284994211047888,0.0016338331624865532,0.002129637761507185,0.6162264150943396,0.3732075471698113,0.010566037735849057,262144,2650,True,1.0,0.0,0.002155601978302002,0.00012784775697960045,5.7697296142578125e-05,0.0002465367317199707,0.00043326616287231445,0.0016466379165649414,0.002144113004207613,0.3728301886792453,0.6166037735849057,0.010566037735849057,-0.015240650624036789,0.4329011423369898,0.022829538893124265,0.24006630596431297,2650,-0.015948699787259102,0.4118331156511296,0.0209987953617574,0.2798802955179275,2650,0.19037156894337384,0.8070333212614059,0.012771241855807604,0.9871212154626845,0.012896492844447492,0.9870014876127243,0.012426084629260002,0.9874733060598373,0.0003451572265476023,-0.0003520905971527988,-0.17747507609892635,0.1799681663513184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_7988__nu_overlay_meta_4.txt
occlusion,resnet34_gn,,0,7988,D_busy,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,2650,10.0,500.0,8,1,False,True,0.003008094383403659,0.996966540813446,0.0,0.01010894775390625,0.01,0.9904616558565433,0.9904616558565433,True,True,True,True,delta_prob,8,262144,2650,True,1.0,0.0,0.0024782337713986635,0.000147964648445541,7.250451017171144e-05,0.0003285723272711036,0.0005040965043008327,0.001689274562522769,0.0024185890839435262,0.6181132075471698,0.36150943396226415,0.020377358490566037,262144,2650,True,1.0,0.0,0.0024948716163635254,0.00014920801486609117,7.286667823791504e-05,0.0003318786621093749,0.0005099773406982422,0.0017004609107971191,0.002434834957122813,0.35924528301886793,0.6203773584905661,0.020377358490566037,-0.03312418609857559,0.0882249593874279,-0.033644577548044785,0.08333880117357838,2650,-0.03359406441450119,0.08380377652378211,-0.034535495688084554,0.07548356390093718,2650,0.10943104609614238,0.8891545385122299,0.012976698309648784,0.9869139581918716,0.01289649262325838,0.9870014756917953,0.012426111369859428,0.9874732583761214,0.0005505869397893562,-0.0005593001842498779,-0.09653455347288399,0.09784693717956539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.7000000000000001,0.7000000000000001,26214.4,26214.4,26214.4,26214.4,183500.80000000002,183500.80000000002,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_samples/resnet34_gn/occlusion__ENTRY_7988__nu_overlay_meta_8.txt
occlusion,mpid,,0,1580,D_busy,0.04,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.04_eta_larcv_cropped.root,4006,10.0,500.0,16,1,False,True,0.9999289512634277,7.537388592027128e-05,0.0,0.01528167724609375,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,4006,True,1.0,0.0,0.01946437358856201,0.00021251695369162442,9.655952453613281e-06,3.0040740966796875e-05,4.741549491882324e-05,0.012678921222686768,0.01790517568588257,0.7426360459311033,0.1854717923115327,0.07189216175736396,262144,4006,True,1.0000000685399926,0.0,0.01978365145623684,0.0002170826536704692,1.00737925095018e-05,3.169826595694758e-05,4.9752899940358475e-05,0.012951607815921307,0.018186338245868683,0.18572141787319021,0.7443834248627059,0.06989515726410385,0.0012211035937070847,0.9384163362976187,0.11361136254024592,5.516953073622985e-13,4006,0.0012176232412457466,0.9385903470307548,0.11264178980341079,8.679468449761369e-13,4006,0.20040724221616982,0.7994727568744565,0.9523749904707074,0.04760751903086203,0.952143825776875,0.04784958252457726,0.9521886425092817,0.04780397429349251,0.00018634796142569243,-0.00019645526263047802,0.7517365835607052,-0.7516231743498792,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/mpid/occlusion__ENTRY_1580_meta_16.txt
occlusion,mpid,,0,1580,D_busy,0.04,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.04_eta_larcv_cropped.root,4006,10.0,500.0,2,1,False,True,0.9999289512634277,7.53762578824535e-05,0.0,0.01528167724609375,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,4006,True,1.0,0.0,0.00041663646697998047,2.4200140447897488e-06,9.5367431640625e-07,3.814697265625e-06,6.198883056640625e-06,1.5962123870849566e-05,0.00013900637626648304,0.5202196704942587,0.4415876185721418,0.0381927109335996,262144,4006,True,0.9999998172666563,0.0,0.0004367149667814374,2.544493322609459e-06,9.888753993436694e-07,4.02684963773936e-06,6.5851982071762905e-06,1.6749816131778015e-05,0.00014604824231355832,0.4535696455317024,0.5406889665501747,0.005741387918122816,0.029778745025396347,0.05948206828894243,0.1654060355060692,5.744505787401105e-26,4006,0.02986985072493553,0.05870718425584632,0.16309348461739248,2.7801965386802133e-25,4006,0.8622906871140003,0.13860733428227828,0.9523734577000141,0.0476090959404246,0.9521429605782031,0.047850460797781116,0.9521878130733966,0.04780480295230518,0.00018564462661752046,-0.0001957070118805762,0.08985227346420288,-0.09075687348449717,0.1,0.1,0.1,0.9,1.0,1.0,26214.4,26214.4,26214.4,235929.6,262144.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/mpid/occlusion__ENTRY_1580_meta_2.txt
occlusion,mpid,,0,1580,D_busy,0.04,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.04_eta_larcv_cropped.root,4006,10.0,500.0,4,1,False,True,0.9999289512634277,7.53762578824535e-05,0.0,0.01528167724609375,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,4006,True,1.0,0.0,0.0004616379737854004,5.583657780350653e-06,1.5497207641601562e-06,8.463859558105469e-06,1.3917684555053711e-05,8.151531219482326e-05,0.0003020763397216797,0.5726410384423365,0.3889166250624064,0.038442336495257114,262144,4006,True,1.0,0.0,0.00048163963947445154,5.861763536130753e-06,1.6684098227415234e-06,9.011579095385969e-06,1.4576114153896924e-05,8.562357252230771e-05,0.0003161196946166456,0.39840239640539193,0.5878681977034448,0.013729405891163254,0.05967675521969795,0.0001572639109287749,0.2259552056124501,1.5153937130221008e-47,4006,0.05998269096016884,0.0001454474914771541,0.2255757114362974,2.178886289332045e-47,4006,0.7546138979494572,0.2478829528503411,0.952365268021822,0.04761771988050895,0.9521429605782031,0.047850460797781116,0.9521878130733966,0.04780480295230518,0.00017745494842535958,-0.0001870830717962263,0.19752906262874592,-0.20003249205255996,0.1,0.1,0.1,0.1,0.8,1.0,26214.4,26214.4,26214.4,26214.4,209715.2,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/mpid/occlusion__ENTRY_1580_meta_4.txt
occlusion,mpid,,0,1580,D_busy,0.04,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.04_eta_larcv_cropped.root,4006,10.0,500.0,8,1,False,True,0.9999289512634277,7.53762578824535e-05,0.0,0.01528167724609375,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,4006,True,1.0,0.0,0.003090500831604004,1.9888757647601473e-05,3.2186508178710938e-06,1.7523765563964844e-05,3.11732292175293e-05,0.0004616379737854004,0.002135753631591797,0.7059410883674488,0.25162256615077383,0.042436345481777334,262144,4006,True,1.0,0.0,0.0031863863114267588,2.0719393621846817e-05,3.4365657484158874e-06,1.8391860066913068e-05,3.268136606493499e-05,0.00048163963947445154,0.002205421682447195,0.2528706939590614,0.7131802296555168,0.03394907638542187,0.011100991629064083,0.4824184613655901,0.18253596914824474,2.359484068740954e-31,4006,0.011224625632166862,0.47755490611607304,0.18247743745761044,2.4670059896998507e-31,4006,0.44281662292778495,0.5615355479829303,0.9523744113743305,0.04760810985972058,0.9521429605782031,0.047850460797781116,0.9521878130733966,0.04780480295230518,0.0001865983009339267,-0.0001966930925845975,0.5093263376504182,-0.5136850871851492,0.1,0.1,0.1,0.1,0.7000000000000001,0.7000000000000001,26214.4,26214.4,26214.4,26214.4,183500.80000000002,183500.80000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/mpid/occlusion__ENTRY_1580_meta_8.txt
occlusion,mpid,,0,2243,D_busy,0.08,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_dt_ratio_0.6_ma_0.08_pi0_larcv_cropped.root,3904,10.0,500.0,16,1,False,True,0.9999399185180664,6.492041575256735e-05,0.0,0.014892578125,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,3904,True,1.0,0.0,0.007266581058502197,9.02460582676481e-05,6.556510925292969e-06,2.3603439331054688e-05,3.6716461181640625e-05,0.004493534564971876,0.007219195365905762,0.5996413934426229,0.29098360655737704,0.109375,262144,3904,True,0.9999998381832903,0.0,0.007542816456407309,9.435108856663289e-05,7.124759576981887e-06,2.514661173336208e-05,3.94426824641414e-05,0.004676686390303025,0.007504966109991074,0.2948258196721312,0.5986168032786885,0.10655737704918032,-0.023948512971401215,0.13463056096556267,-0.07661013344963223,1.6490879815687053e-06,3904,-0.024111522361636162,0.13199741732372383,-0.07554754601256351,2.2943222255372275e-06,3904,0.13971118554472922,0.8607973998303349,0.9523784883320331,0.047604901559679995,0.9518954165279865,0.04811208988576253,0.9508125491440296,0.04923678966224543,0.0015659391880035178,-0.0016318881025654333,0.8121842309832572,-0.8126853099445723,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/D_busy/run1_signal/mpid/occlusion__ENTRY_2243_meta_16.txt
